"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $4503.2/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x570d4222647d67b9fdfead0afebf8e853d0f053fb1c0ff0ef8b85474acf775e7","13717849","1638316877","2021-12-01 00:01:17","0x9f5248e14bd3f9a7f8a084c48d2ccb280d4a66ad","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.018398297990854098","82.8512155124142","4580.57","","","Multicall",""
"0x49ed7e4fef14e5686f97bef5eb3c5903a686d1523eed7af288074377f0f4105f","13717849","1638316877","2021-12-01 00:01:17","0x9cce7336a82bb1177c34db3377392d8ce7c837a6","0xe592427a0aece92de3edee1f18e0157c05861564","","10","0","45032","0.016806371741629695","75.6824532269068","4580.57","","","0x414bf389",""
"0x1c268f71f8c58672b01769eef4da8776ffb6d88aa221bb3c85621ee31a21de8e","13717849","1638316877","2021-12-01 00:01:17","0x816b969ccf8297fa2b460335e75d55d088f5cc9e","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.018466648633377225","83.1590121258243","4580.57","","","Multicall",""
"0xb290b4e4390d6151f2452f76a685eb930c8b886aa6862fc59b8ce103b6091f35","13717850","1638316917","2021-12-01 00:01:57","0x7564c8c5e022b3f3443776bbc208257a7df9d76b","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.052590801996777665","236.826899551889","4580.57","","","Multicall",""
"0x3c5a1c60c2140fdf4fe1311105615f57bc579531ba7d0aeddc0c69b9b99aff83","13717850","1638316917","2021-12-01 00:01:57","0xc61aa0867ef045e343a5fb427259e0e863965a1e","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.018771702833619024","84.5327322003532","4580.57","Error(0)","Reverted","0xdb3e2198",""
"0x91a294c6bb635f0e50427db4ab62c4fad488e447f607ca191b0654991aa15b76","13717850","1638316917","2021-12-01 00:01:57","0x3a7b89a58a1362a25ef109380dda2859b3b52f3e","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.018152272347871785","81.7433128369362","4580.57","Error(0)","Reverted","0xdb3e2198",""
"0x9a4e92a18880ca7f0f894fef94a09cc04f5d9c7947d5d1d5e7b77b4ae4123df1","13717850","1638316917","2021-12-01 00:01:57","0xd282cecd9f9541b80beaf4c60bc1a52528096351","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.020444842931363301","92.0672166885152","4580.57","Error(0)","Reverted","0xdb3e2198",""
"0xb5ba689805515e33d20fc402050565801f0e01572192173e52b13d704d382ea5","13717850","1638316917","2021-12-01 00:01:57","0xc64d26f876f9160890fc4cf7f5a8315f28b6c972","0xe592427a0aece92de3edee1f18e0157c05861564","","0.211339346047188345","0","951.703343119699","0.021032199077073007","94.7121988838752","4580.57","","","Multicall",""
"0x8effe1364b27b282f81fe77a1e682b2309c17bbf01ca56a20089a9fad823877c","13717850","1638316917","2021-12-01 00:01:57","0xabbf05502768af21425914215487d14e5ad01331","0xe592427a0aece92de3edee1f18e0157c05861564","","0.716766466483695078","0","3227.74275186938","0.020101855039104","90.5226736120931","4580.57","","","0x414bf389",""
"0x6d238569b2dfef5b385186eb76f66511a589252be8602e8bb61aaefc9ba77dfe","13717850","1638316917","2021-12-01 00:01:57","0x0581a96fdfc871a6b4ce800b77940dfc8324e299","0xe592427a0aece92de3edee1f18e0157c05861564","","0.1","0","450.32","0.020350163795377535","91.6408576033441","4580.57","","","0x414bf389",""
"0x258afa5c28c9ab1a0d8399eb457cab2de98471f24137bd9de8bf4dff58f5211a","13717852","1638316957","2021-12-01 00:02:37","0x5ea8ada0f2e143e85874ed1f493e7f38bd9b629d","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.021507096","96.8507547072","4580.57","","","Multicall",""
"0xce0a628c79c484a6875e83ad9df729b9e2e627c0afbe5f433945ec3c61f1cc20","13717852","1638316957","2021-12-01 00:02:37","0x5b268bdbe669c30e2f34a08093861adfac76da5a","0xe592427a0aece92de3edee1f18e0157c05861564","","0.0216","0","97.26912","0.019934447924627712","89.7688058941835","4580.57","","","0x414bf389",""
"0x4295d514c6f1e39ea4d6cf7df5a5f0072b4b5be781424fd526cff6f6c4b03f0c","13717852","1638316957","2021-12-01 00:02:37","0xd393c39ddfc652c38eb41192458f5f107514af73","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.046149957370738368","207.822488031909","4580.57","","","Multicall",""
"0xaa68eb579e2b767990e9a96ca8a1f0e21a1509fc7b379dc4e3ab26829de51fd2","13717852","1638316957","2021-12-01 00:02:37","0xdd97f684b743295d4fa388ab71ce65e0da46fb72","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.02103189536189952","94.7108311937059","4580.57","","","Multicall",""
"0x6fe96f6976523947181fe57a66737cd3651699f76cb6c9087cfcb68e2a760dd6","13717852","1638316957","2021-12-01 00:02:37","0x13e9f1a8691b2446497bd0d29c92a9a40ef96d03","0xe592427a0aece92de3edee1f18e0157c05861564","","0.507227294207184827","0","2284.14595127379","0.016582828971409344","74.6757954240505","4580.57","","","0x414bf389",""
"0xae35bf23da7146b73e26ef2baae414c610898176d3849e71babb4aed93c9bd0b","13717852","1638316957","2021-12-01 00:02:37","0x5bc2e5982cc5b3db154b84528a419c56d7ed0931","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.026467397464286016","119.187984261173","4580.57","","","Multicall",""
"0xd9c7e5d09f8aa52010efcad668e6adac084ed0ed73557f252ee490b7567f56d6","13717853","1638316963","2021-12-01 00:02:43","0x0f4ee9631f4be0a63756515141281a3e2b293bbe","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.03479393443601901","156.684045552281","4580.57","","","0x414bf389",""
"0x7fc5dfc824ac4e569053b5f39c184cfdde60a107b52099a1901acd817bb65b06","13717853","1638316963","2021-12-01 00:02:43","0x900ffd14bfbf4d84206fd64d6b122f813e8f8f7f","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.020386861982654832","91.8061168802912","4580.57","","","0x414bf389",""
"0xbbc87bb1380c26029a6e4073803fd6ea46ae0293b9f7760997e6606b471193ec","13717853","1638316963","2021-12-01 00:02:43","0x36273803306a3c22bc848f8db761e974697ece0d","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.035453469935823552","159.654065815001","4580.57","","","Multicall",""
"0x549a46545fcf2c81ec3c64cc810f3defcdacb8b6002d362c307bf1b6f9afa3eb","13717854","1638316974","2021-12-01 00:02:54","0x177b5f17061067dbbdca7fab17b1deb9ef35d34a","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.0172552138806975","77.703679147557","4580.57","","","Multicall",""
"0x5a61dbef998b84395d0698a5e65f7c697955dc417d0a114cb5ff239567d118ab","13717854","1638316974","2021-12-01 00:02:54","0x9441e7a1f5b144e5c7a859587bfe80eba87d8211","0xe592427a0aece92de3edee1f18e0157c05861564","","0.256","0","1152.8192","0.015309367094998138","68.9411419021956","4580.57","","","0x414bf389",""
"0x16c84356e3a7bd13d7917ea523bce66b618defee7872c19befc4cf0e0729f222","13717854","1638316974","2021-12-01 00:02:54","0x9a4f0e86cf6486a5000d07a2a661925ce6e72dfa","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.017698030036129988","79.6977688587006","4580.57","","","Multicall",""
"0xf7981ff09e5350301d50939d7c4c60baa2c89392ecec35c2f123e6959a4dbbc5","13717854","1638316974","2021-12-01 00:02:54","0x6e3f8d6b7dadd1a2624aad92c784a0c633fd6f52","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.048320688941440305","217.597726441094","4580.57","","","0xc04b8d59",""
"0xbd201497268702a7229f3e15dc224e9d95649dbe08c785e8a653df0eebb4f9ee","13717856","1638317008","2021-12-01 00:03:28","0xe2d70f3254fc0f2f72e933191737d15c4907d6a2","0xe592427a0aece92de3edee1f18e0157c05861564","","0.628038551136040476","0","2828.18320347582","0.020935917659688462","94.2786244051091","4580.57","","","Multicall",""
"0x106441ce264f219a3786dc978b6722570426f4eef6232e3491206536a65b27a2","13717856","1638317008","2021-12-01 00:03:28","0xee76a05476c7b46cba209f1ad746b383f90e0f08","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.02218195","99.88975724","4580.57","","","Multicall",""
"0xff563f5348fda9a95fb62aa01e4d4971c0edbc3e7290701023abea03350601e3","13717856","1638317008","2021-12-01 00:03:28","0x1624f691f5ad6fb1a813ffda911ff41ead01e1a6","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.016343276634273531","73.5970433394606","4580.57","","","Multicall",""
"0xfd0862fa9d300d4c84f375c20fdb26386ecf38b57caee7dcd069b0bfcff965fb","13717856","1638317008","2021-12-01 00:03:28","0xa72d580ad8e1b82cd1b4da942b23cd6af367dd8e","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.017536714821018801","78.9713341820119","4580.57","","","Multicall",""
"0xe6072c40cc4954033a7de0d4c8e8713349ba272dc6559245500af5487ca8d2fc","13717856","1638317008","2021-12-01 00:03:28","0xcb61f292aab8dd7f420b418d2ba7c4c63b9ea981","0xe592427a0aece92de3edee1f18e0157c05861564","","0.5","0","2251.6","0.016999074260876952","76.5502312115811","4580.57","","","0x414bf389",""
"0xeda2de77619a3ef0828f5023bc7f8111b40b06367d4fd173db1cc2d822bf75a5","13717857","1638317018","2021-12-01 00:03:38","0x7db7fd0ffb3535942f880b282a119fdc6d97bc4d","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.030932495915445206","139.295215606433","4580.57","","","0xf28c0498",""
"0x44cb8f1890c0f101086a176deccdbfd73040a973ad0e623be76094fad65ed024","13717857","1638317018","2021-12-01 00:03:38","0x641b761f633ae5c69b4b4889cbf5f470ae999bd7","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.019482333105380949","87.7328424401515","4580.57","","","Multicall",""
"0x702fd6f645c62de6a50c1bc1cb1ccbbd4e3ab17adf9fde10949c9e665facd9a4","13717857","1638317018","2021-12-01 00:03:38","0xb14f79977cd42f529fd3b09a55261dce24072006","0xe592427a0aece92de3edee1f18e0157c05861564","","0.018354092792493077","0","82.6521506631548","0.020137977766202415","90.6853414767627","4580.57","","","Multicall",""
"0x17d24b7c2bcee345f491c594a1e082a0942e449ee4c5eac6230b6cad7b8be655","13717857","1638317018","2021-12-01 00:03:38","0xa3cba1f030237b5c364df68397f63d06e83a92de","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.029456024799409269","132.6463708767","4580.57","","","Multicall",""
"0x78ec753acffc1fdf308f56c725ba1a786dcfecd69e97db695572206dc8c5f2a3","13717858","1638317020","2021-12-01 00:03:40","0x59227430ac7bfd9ff9fd34e8085d4327bc2e3b24","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.041867763473442152","188.538912473605","4580.57","","","0x414bf389",""
"0x016fa61a6d18a2cdedf14127ac628c62b1fdcac12ed05dc4758bfa660963a483","13717858","1638317020","2021-12-01 00:03:40","0x900ffd14bfbf4d84206fd64d6b122f813e8f8f7f","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.01914377075647396","86.2082284705535","4580.57","Error(0)","Reverted","0x414bf389",""
"0x9bfb41325233e671bf2599bd569dcebfe3ac512c8f5328c3407fb7ddddbcb160","13717859","1638317022","2021-12-01 00:03:42","0x5bc2e5982cc5b3db154b84528a419c56d7ed0931","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.018054758150233765","81.3041869021327","4580.57","","","Multicall",""
"0x5a1c8ba8420cfb55d54e2ee69e1fe9e82162fb4f6280a0bb14c4bc2569e144e1","13717860","1638317035","2021-12-01 00:03:55","0x136c5c6906e7c6990f82d33865e456542f5b4d69","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.0190028139","85.57347155448","4580.57","","","Multicall",""
"0xe2a0f2fa206e88f4c71f6a99481144964c9933a077f0701309b5bcde4b9069a3","13717860","1638317035","2021-12-01 00:03:55","0x7564c8c5e022b3f3443776bbc208257a7df9d76b","0xe592427a0aece92de3edee1f18e0157c05861564","","1.271613072014445872","0","5726.32798589545","0.026195660342773257","117.964297655577","4580.57","","","Multicall",""
"0x82ff75823b18db97698b0e146457b1834ce2f82be40b6647c040837e271ec112","13717860","1638317035","2021-12-01 00:03:55","0x4c7432071ad8976264dfce643bf6769828b98d1d","0xe592427a0aece92de3edee1f18e0157c05861564","","0.225","0","1013.22","0.0211475253","95.23153593096","4580.57","","","0x414bf389",""
"0x97e6d374fe35ddd467fd07f746ca7dd045665c74f8fb405274f35e99c12051de","13717860","1638317035","2021-12-01 00:03:55","0x6dfb7455e386e0cd908137dd71d15d66fb94763c","0xe592427a0aece92de3edee1f18e0157c05861564","","0.6","0","2701.92","0.020005634","90.0893710288","4580.57","","","0x414bf389",""
"0x283b2a446f185100f234f4a9e1d69127dc508cdb3e24cfb75e25a4e32cdd265f","13717860","1638317035","2021-12-01 00:03:55","0xd05433ec8910ee00b4fd5222499ee70a5763798c","0xe592427a0aece92de3edee1f18e0157c05861564","","12.362030419540897919","0","55668.6953852766","0.02126856477329424","95.7766008870986","4580.57","","","0x414bf389",""
"0xa5e721fc0230b6abbda3888dd102b2f3491db7f1331ce70b15a3f0a1c899f021","13717860","1638317035","2021-12-01 00:03:55","0x170caf57088ebfa86c8b003b1f4370d7342fafd0","0xe592427a0aece92de3edee1f18e0157c05861564","","23.5","0","105825.2","0.018911811519024384","85.1636696324706","4580.57","Error(0)","Reverted","0x414bf389",""
"0x63f007fd6d56744a8e15745654579077cd74975c163aedc4ec815ec5bb8ba50e","13717861","1638317098","2021-12-01 00:04:58","0xfdec300375196264d3a235362cd31c8b711a7934","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.020221895775814898","91.0632410576496","4580.57","","","Multicall",""
"0x8b7e86d6fc9753063e83f0b8674109ceaf8533bb6a72888cc74e9edb6af05db6","13717861","1638317098","2021-12-01 00:04:58","0x0a3f21a6b1b93f15f0d9dbf0685e3dfdc4889eb0","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.029293076092452761","131.912580259533","4580.57","","","0xc04b8d59",""
"0x05e805e77b3022013366cc044e1610a2103ee30f3c7ef47740be3a56516a4404","13717861","1638317098","2021-12-01 00:04:58","0xa72d580ad8e1b82cd1b4da942b23cd6af367dd8e","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.019280102374128723","86.8221570111765","4580.57","","","Multicall",""
"0xcc814c4990b5c161ca2bff3d8f91af472dcba8d3e4ecb28ae960ba28c3cd7038","13717862","1638317109","2021-12-01 00:05:09","0x59227430ac7bfd9ff9fd34e8085d4327bc2e3b24","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.024845099190072667","111.882450672735","4580.57","","","0xdb3e2198",""
"0x5bdb54072c33c002ee0575b60d0943d9756a0de220a2b58b62090620fbc081ee","13717863","1638317110","2021-12-01 00:05:10","0xeb278acc450e21ae49237969bceae1ca72e1aae5","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.022672857267235098","102.100410845813","4580.57","","","Multicall",""
"0xb48225e0a76fe3c2b6a83c84a33896434aadc72a2358baf606fb22df38aa4fce","13717863","1638317110","2021-12-01 00:05:10","0x0f2c25898791fb22555b88d23dc1c35e78194587","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.032148462711084852","144.770957280557","4580.57","Error(0)","Reverted","0xc04b8d59",""
"0xa20de2de0b13e34c26c275f555ae2b7d4338376ad3d24e12af2fc5790ba6627f","13717863","1638317110","2021-12-01 00:05:10","0xbdf2657ffc1fadfd73cf0a8cde95d50b62d3df8c","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.026895973146140472","121.1179462717","4580.57","","","Multicall",""
"0xbae353daab05e57d871cf39d58f49e508872377b9a2e30c8e358aec4d035d63a","13717863","1638317110","2021-12-01 00:05:10","0x68e4be8a844ecd3829995c3e35c7c175ce45f4de","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.02227266543811914","100.298267000938","4580.57","","","Multicall",""
"0x9224014feb8a2089ada53f3fe39dd2194dc99619ddf53a6e71cc052d23a390df","13717863","1638317110","2021-12-01 00:05:10","0xc12e2be57cfa3d6bcecc2293b28da71eb30c6911","0xe592427a0aece92de3edee1f18e0157c05861564","","1.1","0","4953.52","0.020578869408596763","92.6707647207929","4580.57","","","0x414bf389",""
"0x7d02deb427564b372bd0e3a021966e6e648ecb9b6f39de83fad72743b697614d","13717864","1638317127","2021-12-01 00:05:27","0xd1454baa4309e1b84d2f48ad62ba9cc7a3c6901a","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.037578285254003145","169.222534155827","4580.57","","","0xc04b8d59",""
"0xbb9e847996287fa12e93d440864ee9cd55a1493b435e0e70f1f56849d84b5d65","13717864","1638317127","2021-12-01 00:05:27","0x8feea3110a9c3e34f3ca81c9aacf646d5f8b9222","0xe592427a0aece92de3edee1f18e0157c05861564","","0.25","0","1125.8","0.0223541118179379","100.665036338538","4580.57","","","0x414bf389",""
"0x51bfcac2b8e937fb3d7a22ba764ad6114cd6d4872718848e1d21d64ff7267324","13717864","1638317127","2021-12-01 00:05:27","0x673d76224480e5e29f96a143e8426b735b847abe","0xe592427a0aece92de3edee1f18e0157c05861564","","0.18","0","810.576","0.021979582777224072","98.9784571623954","4580.57","","","0x414bf389",""
"0xd64d7a2e2fe4e5c6a23008697a8059f6480548074017beec1d3e8b3c5898b88c","13717865","1638317156","2021-12-01 00:05:56","0x0f4ee9631f4be0a63756515141281a3e2b293bbe","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.026528674565079998","119.463927301468","4580.57","","","0x414bf389",""
"0x96c571f8a27213e6385b7e2512eea5b137cd8a095d49ac32fdd509ce7fec4e74","13717866","1638317158","2021-12-01 00:05:58","0xeb278acc450e21ae49237969bceae1ca72e1aae5","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.02488849519754262","112.077871573574","4580.57","","","Multicall",""
"0x352f40d24b0f427d8fcfb3b3dc8883650e7fee6334f422681db84e10f6b00e80","13717866","1638317158","2021-12-01 00:05:58","0x1b272cbd2ae16192bcb748797a06b28f8b8539fa","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.0240699965","108.3920082388","4580.57","","","Multicall",""
"0x8a7e07f18339e8e82ffc9a1160b83786ff8bf4bb7a00f77669851c48844fd9e9","13717866","1638317158","2021-12-01 00:05:58","0x684033bd3e73c7fe65960e0bf4167968382ec7be","0xe592427a0aece92de3edee1f18e0157c05861564","","15","0","67548","0.018747482875893024","84.4236648867215","4580.57","","","0x414bf389",""
"0x2a0425ef8ec596d53bb15ee84b71474de8e4d10f8c11583f324978cfeabbca0d","13717867","1638317198","2021-12-01 00:06:38","0x66eed19e1387115994d7a760c007766ba7c69f4f","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.030000994918343416","135.100480316284","4580.57","","","Multicall",""
"0x31d7b41a6c44b2a6cb6b38f24965473b7337812cb4928150c5c5c8b0f0d15c46","13717867","1638317198","2021-12-01 00:06:38","0x1b5384032a9a2f9c33cae83543c10ec6e5e05a12","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.023442120800512792","105.564558388869","4580.57","","","Multicall",""
"0x05758476f579cca93e30e61b729a9c8736671629500309f6d13cd618f0945c02","13717867","1638317198","2021-12-01 00:06:38","0xb488ce2064294788b0ba454655fd84c7b312f3d1","0xe592427a0aece92de3edee1f18e0157c05861564","","0.432298398228863883","0","1946.72614690422","0.024969630324477342","112.443239277186","4580.57","","","Multicall",""
"0x0ca7bd8b0daab67c26f011216bd4da0b4383224a174b86aa8c57537b24b8f841","13717867","1638317198","2021-12-01 00:06:38","0x4e282e80452d77c21873315886e7b5292a7bc73e","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.02346730049641215","105.677947595443","4580.57","","","Multicall",""
"0xd228f3a8eccd90056ceadadf487506c827fb18fef3dbc0bf21f5b85c07cdaa13","13717867","1638317198","2021-12-01 00:06:38","0x2e5664c0a5d2970d0692894f9b554a5cd0b17e95","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.023409369587664676","105.417073127172","4580.57","","","Multicall",""
"0x5b4e083134c81d2ddce1e8f222c868fd8928d350e7490514bacc478fa49a444d","13717867","1638317198","2021-12-01 00:06:38","0xc3d2095c179634ccf278db8bca88998bdf46e3b2","0xe592427a0aece92de3edee1f18e0157c05861564","","1","0","4503.2","0.022570339860668586","101.638754460563","4580.57","","","0x414bf389",""
"0x59d23a3bbbb93d15713455b7f87988a5e6262b81cc4b60f6d24524c416698648","13717868","1638317205","2021-12-01 00:06:45","0xe2f56d087e4c2f3fb333a9b198ed6779dcf1c9e8","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.028244030871054447","127.188519818532","4580.57","","","Multicall",""
"0x3756192f0285fbeb69c795f27c520c68a01fee54e9a8b8eb44bf4a6ff7a90fa0","13717869","1638317213","2021-12-01 00:06:53","0xce90504dcd213fb252b5eaabb8c2dadf7ef899a0","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.0045769","20.61069608","4580.57","Error(0)","Reverted","0xc04b8d59",""
"0x8fe2dc1b3eda7b8f63a80d1441ecd0c069702a40227e3ed485b958656c8e8a18","13717869","1638317213","2021-12-01 00:06:53","0x416c0c00f786f5510b29624fecab455b72cdb84b","0xe592427a0aece92de3edee1f18e0157c05861564","","0.25","0","1125.8","0.0234118665","105.4283172228","4580.57","","","0x414bf389",""
"0x204c7c22f3e02ca7f34c78fdba65f68a47a191e2787bda23122ea8674b5a4d46","13717869","1638317213","2021-12-01 00:06:53","0xb5e9e334c28214e8a8dfb4fb579edc9e3c62ac57","0xe592427a0aece92de3edee1f18e0157c05861564","","0.00437891083289386","0","19.7191112626876","0.017556381050991372","79.0598951488244","4580.57","Error(0)","Reverted","0x414bf389",""
"0x2c29d852bfee7e3ac7edc61b454a4eedbe07363daae9def8d7e76ee47d6b8a2f","13717869","1638317213","2021-12-01 00:06:53","0x914cd0594efadba0ddabf56ee2e89317bb6d9b93","0xe592427a0aece92de3edee1f18e0157c05861564","","0.45","0","2026.44","0.020982134582716788","94.4867484528902","4580.57","","","0x414bf389",""
"0x374741c103ce01463375f5ce424ca30a35080a3cb135d323cb5455e624edc691","13717870","1638317228","2021-12-01 00:07:08","0x59227430ac7bfd9ff9fd34e8085d4327bc2e3b24","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.04163118785919315","187.473565167519","4580.57","Error(0)","Reverted","0x414bf389",""
"0x5356e0e694d4f51ab071c8733662ea9e06c472631dfc74b1fabb6c778fd4e69d","13717870","1638317228","2021-12-01 00:07:08","0xce90504dcd213fb252b5eaabb8c2dadf7ef899a0","0xe592427a0aece92de3edee1f18e0157c05861564","","0","0","0","0.0412714","185.85336848","4580.57","","","0xc04b8d59",""
"0xbbdb8528c956c3a0e81bbfbac13e1455b9c62deef93c38c9e3e6cb4f2b98687f","13717870","1638317228","2021-12-01 00:07:08","0x4fcabd30a2e7779128905038d4e417e79faf290f","0xe592427a0aece92de3edee1f18e0157c05861564","","7.164360275531962253","0","32262.5471927755","0.023054347070749851","103.818335729001","4580.57","","","0x414bf389",""
"0x1abb3cbaa73730b53b2aa518c2200f0ddb9f9b3df6f815254020d52adc7f674a","13717870","1638317228","2021-12-01 00:07:08","0x684033bd3e73c7fe65960e0bf4167968382ec7be","0xe592427a0aece92de3edee1f18e0157c05861564","","15","0","67548","0.01815160110276357","81.7402900859649","4580.57","","","0x414bf389",""
"0x69c95ce27014f23aedb4c997104cd52d6a235aced7cc93426ee1503f9b7fd597","13717870","1638317228","2021-12-01 00:07:08","0x6e7057a60cb2d6b3e28b2e67cebdde685f751698","0xe592427a0aece92de3edee1f18e0157c05861564","","2.21","0","9952.072","0.021940267175710905","98.8014111456613","4580.57","","","0x414bf389",""
